,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,INTERSPOUSAL,JOINT TENANT,NAME CHANGE,Other,PERSONAL REP,QUIT CLAIM,RE-RECORD,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
913,5569011056,0,0,0,0,1,1104416,723674,380742,0,0,0,34,13508,2002,0,885000,1,619500,1,1975,1980,7712,2598,1,1,0,1,1,1,1,1,3,3,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
914,5561018001,0,0,0,0,1,1676048,1266186,409862,0,7000,1,24,20142,2003,0,0,0,0,0,1940,1948,7521,2513,1,1,0,0,0,2,1,1,2,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
915,5550002028,1,0,0,0,0,747060,582696,164364,0,7000,1,22,9200,2003,0,0,0,0,0,1916,1945,8938,3322,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
916,5564020023,1,0,0,0,1,603603,331180,272423,0,0,0,45,7484,2003,0,0,1,380000,1,1959,1966,11134,2393,1,1,0,0,0,1,1,1,3,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
917,5571020010,1,0,1,0,1,513364,100112,413252,0,7000,1,80,6435,2004,0,0,0,0,0,1976,1979,21425,4043,1,1,0,1,1,2,1,1,3,4,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,
918,5560027008,1,0,1,0,1,1785239,923961,861278,0,7000,1,48,21649,2004,0,0,0,0,0,1934,1957,16917,2980,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
919,5561024011,0,0,0,0,1,6358482,2423994,3934488,0,0,0,62,76280,2004,0,5400000,0,0,0,1967,1990,13463,4702,1,1,0,0,0,1,1,1,4,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
920,5560033006,0,0,0,0,1,3272846,2905332,367514,0,0,0,11,39439,2004,0,2725000,0,0,0,1910,1923,9229,3553,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
921,2425017010,1,0,1,0,1,1017896,355741,662155,0,7000,1,65,12323,2005,0,0,0,0,0,1952,1960,6835,2897,1,1,0,1,1,1,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
922,5558004026,0,0,0,0,1,1173194,775278,397916,0,7000,1,34,14380,2005,0,0,0,0,0,1939,1958,72801,4236,1,1,0,0,0,2,1,1,5,6,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
923,5572032020,0,0,0,0,1,3000000,2520000,480000,0,7000,1,16,36090,2005,0,2850000,1,2137500,1,1928,1945,8931,4240,1,1,0,0,0,2,1,1,5,7,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
924,5560013004,0,0,0,0,1,3494224,2458440,1035784,0,7000,1,30,41947,2005,0,0,0,0,0,1933,1995,14436,3944,1,1,0,0,0,2,1,1,3,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
925,5560029028,0,0,1,0,1,630635,482629,148006,0,0,0,23,7896,2005,0,0,1,650000,1,1938,1940,7973,2927,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
926,5569012043,1,0,0,0,1,2379811,1697659,682152,0,7000,1,29,28847,2007,0,2000000,1,999000,1,1980,1987,20226,4665,1,1,0,0,0,2,1,1,4,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
927,2380003006,1,0,0,0,0,147829,39948,107881,0,7000,1,73,2036,2007,0,0,0,0,0,1960,1960,8443,2892,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
928,5565019035,0,0,1,0,1,794147,679954,114193,0,0,0,14,9796,2007,0,0,0,0,0,1930,1950,40573,1844,1,1,0,0,0,1,1,1,4,3,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
929,5561001022,0,0,0,0,0,2772841,2263546,509295,0,0,0,18,33447,2007,0,0,1,1500000,1,1977,1987,12132,4744,1,1,0,1,0,2,1,1,4,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
930,4392007018,1,0,1,0,1,5109622,4721273,388349,0,7000,1,8,61162,2008,0,0,0,0,0,1939,1948,12428,3375,1,1,0,0,0,2,1,1,5,6,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
931,5569014018,0,0,0,0,1,1849297,1479439,369858,0,7000,1,20,22416,2008,0,1700000,1,1360000,1,1979,1999,15327,3103,1,1,0,0,0,2,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
932,5561018002,0,0,1,1,1,2393211,1914570,478641,0,7000,1,20,28699,2009,0,2200000,1,1500000,1,1940,1975,6984,2481,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
933,5556007024,0,0,1,0,1,2467629,1416441,1051188,0,7000,1,43,29751,2010,0,2250000,0,0,0,1978,1995,7879,4084,1,1,0,0,0,2,1,1,4,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
934,5556029011,0,1,1,1,1,1799171,1439339,359832,0,0,0,20,22001,2010,0,1650000,0,0,0,1937,1985,9310,5371,1,1,0,0,0,1,1,1,4,7,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
935,5560007003,0,0,0,0,1,4112591,3300896,811695,0,0,0,20,49230,2010,0,3800000,1,2850000,1,1956,1977,12193,3154,1,1,0,1,1,1,1,1,4,6,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
936,5570034011,1,0,0,0,1,690234,473807,216427,0,7000,1,31,8536,2011,0,0,0,0,0,1957,1966,19606,3088,1,1,0,0,0,1,1,1,3,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
937,5560012004,1,0,0,0,1,1625552,1068540,557012,0,7000,1,34,19648,2011,0,0,0,0,0,1937,1965,14935,3267,1,1,0,0,0,2,1,1,4,4,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0
938,5565040026,1,0,0,1,1,231779,68557,163222,0,7000,1,70,3055,2011,0,0,0,0,0,1964,1965,9547,3238,1,1,0,0,0,1,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
939,5558025001,1,0,1,0,1,1729204,640702,1088502,0,7000,1,63,20946,2011,0,0,1,700000,1,1927,1940,8673,3073,1,1,0,0,0,2,1,1,4,5,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
940,5561020004,1,0,1,0,1,2946161,709459,2236702,0,0,0,76,35545,2011,0,0,0,0,0,1935,1965,12649,5357,1,1,0,0,0,1,1,1,4,7,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
941,5549006007,0,0,0,0,1,1820358,1010180,810178,0,0,0,45,22058,2011,0,1682000,1,700000,1,1957,1957,16795,2451,1,1,0,0,0,1,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
942,5551012004,0,0,0,0,1,2339295,1485455,853840,0,0,0,36,28416,2011,0,1750000,1,1400000,1,1921,1970,14999,4963,1,1,0,0,0,2,1,1,5,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
943,5569032025,0,0,1,0,1,907805,677385,230420,0,0,0,25,11208,2011,0,800000,1,600000,1,1972,1972,14483,1589,1,1,0,1,1,2,1,1,2,3,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
944,5551011023,0,0,0,0,1,1146044,642030,504014,0,7000,1,44,13913,2012,0,0,1,1090000,1,1924,1928,7490,2952,1,1,0,1,1,2,1,1,4,4,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,
945,2380005005,0,0,0,0,1,612554,233884,378670,0,7000,1,62,7616,2012,0,0,1,172850,1,1947,1996,39471,3470,1,1,0,1,1,2,1,1,4,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
946,5570005010,0,0,0,0,1,932049,735862,196187,0,7000,1,21,11207,2012,0,896000,1,625500,1,1955,1960,6196,1748,1,1,0,0,0,1,1,1,2,2,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
947,5570029015,1,0,0,0,1,644733,374059,270674,0,7000,1,42,7877,2012,0,0,0,0,0,1938,1945,8766,2328,1,1,0,1,1,1,1,1,2,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
948,4392010006,1,0,0,0,0,1351537,857087,494450,0,7000,1,37,16583,2012,0,0,0,0,0,1927,1949,20664,2710,1,1,0,0,0,2,1,1,3,3,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,,
949,5572017002,0,0,1,0,0,1840000,1497000,343000,0,7000,1,19,22219,2012,0,0,0,0,0,1927,1960,8155,3156,1,1,0,1,1,2,1,1,3,4,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,,
950,5560004005,0,1,1,0,1,10398196,6366242,4031954,0,0,0,39,124361,2012,0,9800000,0,0,0,1972,1992,12361,3304,1,1,0,1,1,1,1,1,3,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
951,5569011037,0,0,1,0,1,1456327,899387,556940,0,0,0,38,17650,2012,0,1400000,1,980000,1,1925,1927,8858,2871,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
952,5569036016,0,0,0,0,1,2197566,1357507,840059,0,0,0,38,26772,2012,0,1865000,1,1492000,1,1923,1985,20571,4532,1,1,1,1,1,2,1,1,6,6,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
953,5555016017,0,0,0,0,1,909231,623205,286026,0,7000,1,31,11168,2013,0,0,0,0,0,1928,1940,7730,3005,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
954,5565043035,0,0,0,1,0,686821,525830,160991,0,0,0,23,8544,2017,0,0,0,0,0,1966,1976,15503,2734,1,1,0,0,0,1,1,1,5,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
955,5562017006,0,0,0,0,1,333848,68795,265053,0,7000,1,79,4114,2013,0,0,0,0,0,1979,1979,6208,2513,1,1,0,1,1,2,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,
956,5570005005,0,0,0,0,1,1043150,435455,607695,0,7000,1,58,12625,2013,0,0,0,0,0,1973,1973,6718,2912,1,1,0,1,1,2,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
957,5561023036,1,0,0,0,1,255437,73500,181937,0,7000,1,71,3289,2013,0,0,1,703000,1,1959,1960,13565,2730,1,1,0,1,1,1,1,1,4,4,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
958,5555031019,1,0,0,0,1,2597425,2077940,519485,0,0,0,20,31505,2013,0,0,0,0,0,1910,1940,13088,4544,1,1,0,1,1,3,1,1,4,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
959,5560013006,1,0,1,0,1,4956723,4160943,795780,0,0,0,16,59452,2013,0,0,0,0,0,1937,1951,14400,3716,1,1,0,0,0,2,1,1,5,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
960,5560032014,1,0,0,0,1,2584524,1374726,1209798,0,0,0,47,31326,2013,0,0,0,0,0,1935,1951,12282,4889,1,1,0,1,1,2,1,1,5,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
961,5560013001,0,0,1,0,1,6523866,3914320,2609546,0,0,0,40,78145,2013,0,6300000,0,0,0,1936,1975,15176,4040,1,1,0,0,0,2,1,1,3,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
962,5560030011,0,0,1,1,1,12741387,8680387,4061000,0,0,0,32,152261,2014,0,12550000,1,9000000,1,1949,1976,44905,3381,1,1,1,1,1,1,1,1,3,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
963,5560001015,0,1,1,0,1,5160008,4144758,1015250,0,0,0,20,61837,2014,0,5082500,0,0,0,1960,1980,12374,3245,1,1,0,0,0,1,1,1,5,5,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
964,5561018003,0,0,1,0,1,2842700,2274160,568540,0,0,0,20,34132,2014,0,2800000,0,0,0,1945,1975,8161,2458,1,1,1,1,1,1,1,1,4,6,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
965,5561011001,0,0,0,0,0,3162185,2780545,381640,0,0,0,12,38022,2014,0,0,0,0,0,1966,1979,9991,2616,1,1,0,0,0,1,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
966,5559021007,1,0,1,1,1,850024,413267,436757,0,7000,1,51,10471,2015,0,0,0,0,0,1940,1970,6452,3895,1,1,1,0,0,2,1,1,2,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
967,5565034015,0,0,0,0,1,1633483,1306788,326695,0,7000,1,20,19710,2015,0,0,1,405000,1,1957,1957,13691,2632,1,1,1,1,1,1,1,1,3,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
968,5555008014,0,0,0,0,1,3451849,2142279,1309570,0,7000,1,38,41427,2015,0,3400000,1,2550000,1,1938,1970,7070,3099,1,1,1,0,0,2,1,1,4,5,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
969,5564008043,1,0,0,0,0,869885,695912,173973,0,7000,1,20,10789,2015,0,0,0,0,0,1964,1969,15890,4096,1,1,1,1,1,1,1,1,4,4,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
970,5565040033,0,0,0,0,1,2100000,1404200,695800,0,0,0,33,25419,2015,0,2100000,1,1680000,1,1962,1974,11258,3261,1,1,1,0,0,2,1,1,5,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
971,4392002004,0,0,0,0,1,3304638,1274138,2030500,0,0,0,61,39669,2015,0,3265000,0,0,0,1977,1979,7634,2907,1,1,1,0,0,2,1,1,3,3,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0
972,5570029014,0,1,1,0,1,4000000,2800000,1200000,0,0,0,30,48016,2015,0,4000000,0,0,0,1940,1943,9633,3694,1,1,1,1,1,2,1,1,4,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
973,5549013068,0,0,1,0,1,5874692,3979678,1895014,0,0,0,32,70497,2015,0,5600000,1,3920000,1,1974,2014,8713,4534,1,1,1,0,0,3,1,1,4,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
974,5549016023,0,0,0,0,1,1080015,520608,559407,0,0,0,52,13347,2015,0,0,1,277500,1,1933,1937,10294,3918,1,1,1,1,1,2,1,1,5,6,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
975,2380001016,0,0,0,0,1,1400000,1120000,280000,0,0,0,20,16931,2015,0,1400000,1,1050000,1,1926,1965,11880,2058,1,1,1,1,1,1,1,1,2,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
976,5560029029,0,0,1,0,1,3020368,2416295,604073,0,0,0,20,36352,2015,0,2975000,1,2380000,1,1938,1960,7397,2545,1,1,1,0,0,1,1,1,4,5,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
977,4392011003,0,1,0,0,1,2639650,1928975,710675,0,0,0,27,31761,2015,0,0,0,0,0,1936,1963,9508,2924,1,1,1,1,1,2,1,1,3,4,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0
978,5565041009,1,0,1,0,1,157979,55272,102707,0,0,0,65,2145,2016,0,0,0,0,0,1961,1961,7938,2450,1,1,0,1,1,1,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
979,5551012012,0,0,1,0,1,1062089,637416,424673,0,0,0,40,12901,2016,0,1650000,0,0,0,1941,1941,8938,2198,1,1,1,1,1,1,1,1,3,2,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
980,5560002004,0,0,1,0,1,1708972,1367180,341792,0,0,0,20,20765,2016,0,2050000,0,0,0,1955,1957,11170,1908,1,1,1,1,1,1,1,1,2,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
981,5561023011,0,1,1,0,1,3848870,3079097,769773,0,0,0,20,46202,2016,0,4746545,0,0,0,1961,1963,12222,3001,1,1,1,1,1,1,1,1,5,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
982,5560012007,0,1,0,0,1,5071173,3549821,1521352,0,0,0,30,60842,2016,0,5358000,1,3214800,1,1928,1937,11627,4869,1,1,1,1,1,2,1,1,6,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
983,5561008032,0,1,0,0,1,5250159,4725144,525015,0,0,0,10,63058,2016,0,0,0,0,0,1991,1991,13863,4301,1,1,1,0,0,1,1,1,4,4,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
984,5569034004,0,1,1,0,1,1501523,1201219,300304,0,0,0,20,18369,2016,0,1400000,0,0,0,1913,1950,12154,3059,1,1,1,1,1,2,1,1,3,3,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
985,5549016011,0,0,0,0,1,1316000,1016000,300000,0,0,0,23,15928,2016,0,0,0,0,0,1942,1942,7358,1681,1,1,1,1,1,1,0,1,2,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
986,5569018049,0,0,1,0,1,1823961,1459170,364791,0,0,0,20,22088,2016,0,1800000,0,0,0,1975,1975,12797,2464,1,1,1,1,1,2,1,1,4,4,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
987,5560001016,0,0,0,0,1,4556351,3727924,828427,0,0,0,18,54627,2016,0,9650000,0,0,0,1960,1970,10806,3181,1,1,1,0,0,1,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
988,5559020012,0,0,1,0,0,2137101,1709681,427420,0,0,0,20,25819,2016,0,2500000,0,0,0,1934,1937,7703,2016,1,1,1,1,1,1,1,1,3,3,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
989,5564006015,0,0,0,0,0,312501,67912,244589,0,0,0,78,4082,2016,0,3438000,0,0,0,1931,1965,12812,3598,1,1,1,0,0,1,1,1,4,5,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0
990,5564032047,0,0,1,0,0,2744044,1684714,1059330,0,0,0,39,33223,2016,0,0,0,0,0,1972,1973,17880,4254,1,1,1,0,0,2,1,1,3,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,
991,5565034006,0,0,0,0,0,1754657,1061039,693618,0,0,0,40,21117,2016,0,0,1,680000,1,2015,2015,10573,3257,1,1,1,0,0,1,1,1,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
992,5561001005,0,0,0,0,0,1715908,1114654,601254,0,7000,1,35,20686,2017,0,0,0,0,0,1955,1956,12480,2729,1,1,0,0,0,1,1,1,2,3,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,,
993,5551008037,1,0,0,0,1,602593,325567,277026,0,7000,1,46,7499,1995,0,290000,1,261000,1,1922,1946,8400,4014,1,1,1,0,0,1,1,1,4,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
994,5564008040,0,0,0,0,1,701390,521462,179928,0,7000,1,26,8705,1997,0,520000,1,416000,0,1964,1966,15728,2595,1,1,0,1,1,2,1,1,3,4,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
995,5560026011,1,0,0,0,0,808314,145490,662824,0,7000,1,82,9889,1999,0,0,0,0,0,1990,1990,9172,3900,1,1,0,1,1,1,1,1,4,6,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
996,5561025001,1,0,1,0,1,1923717,1599040,324677,0,0,0,17,23412,2013,1,0,0,0,0,1968,1969,16473,3098,1,1,0,1,1,2,1,1,3,4,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0
997,5561025013,1,0,1,1,0,1092547,874044,218503,0,7000,1,20,13208,2000,0,0,0,0,0,1959,1961,9111,2297,1,1,0,0,0,1,1,1,3,3,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
998,5569025003,0,0,0,1,1,1283141,666958,616183,0,0,0,48,15721,2000,0,775000,1,620000,0,1968,1982,11442,3356,1,1,0,1,1,1,1,1,4,4,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
999,5569023020,0,0,0,0,1,657741,123792,533949,0,7000,1,81,8271,2001,0,0,1,550000,1,1979,1983,21652,4290,1,1,0,0,0,2,1,1,5,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
1000,5570038017,1,0,1,1,0,202913,93173,109740,0,7000,1,54,2700,2001,0,0,0,0,0,1959,1959,8897,2890,1,1,0,0,0,1,1,1,4,3,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0
1001,5569026009,0,0,0,0,1,1102335,880892,221443,0,0,0,20,13656,2002,0,901000,1,720800,1,1976,1976,53835,3489,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,
1002,5570010036,0,0,0,0,1,804067,424575,379492,0,0,0,47,9935,2002,0,0,1,402000,1,1957,1970,11186,2543,1,1,0,1,1,1,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
1003,5569024020,0,0,0,0,1,995119,449792,545327,0,0,0,55,12358,2002,0,0,1,650000,1,1977,1979,20829,3684,1,1,0,1,1,2,1,1,3,4,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
1004,5570037003,0,0,0,0,1,1162285,856546,305739,0,7000,1,26,14091,2003,0,950000,1,735000,1,1959,1959,8218,1865,1,1,0,1,1,1,1,1,3,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
1005,5561024018,0,0,0,0,1,511052,154298,356754,0,7000,1,70,6446,2003,0,0,1,1500000,1,1963,1969,12198,3508,1,1,0,0,0,2,1,1,3,5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
1006,5570033004,0,0,1,0,1,2040582,810703,1229879,0,0,0,60,24656,2003,0,1675000,1,1172500,1,1960,1977,6976,4266,1,1,0,1,1,1,1,1,6,4,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
1007,5561006030,0,0,1,0,1,2071799,1657442,414357,0,7000,1,20,25090,2004,0,0,1,1380000,1,1961,1961,31358,2394,1,1,0,1,1,2,1,1,2,3,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
1008,5561009034,0,0,0,0,1,5098269,1452803,3645466,0,7000,1,72,61403,2004,0,0,1,1500000,1,2013,2013,38377,8402,1,1,0,0,0,1,1,1,4,8,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0
1009,5559017004,1,0,1,0,0,3483030,3110710,372320,0,0,0,11,41847,2004,0,0,0,0,0,1954,1996,9893,3642,1,1,0,1,0,1,1,1,3,4,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
1010,5555020005,1,0,1,0,1,3012118,1038680,1973438,0,7000,1,66,36249,2006,0,0,0,0,0,2012,2012,17098,4990,1,1,0,0,0,2,1,1,6,5,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0
1011,5561011014,0,0,1,0,1,631257,386068,245189,0,7000,1,39,7841,2006,0,0,0,0,0,1961,1963,13462,2097,1,1,1,1,1,1,1,1,2,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,
1012,5561023019,1,0,1,0,1,408906,122154,286752,0,7000,1,70,5202,2006,0,0,0,0,0,1959,1961,26829,4181,1,1,0,0,0,1,1,1,3,4,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0
1013,5570035001,1,0,0,0,1,734885,544860,190025,0,7000,1,26,9040,2006,0,0,0,0,0,1959,1969,11430,2543,1,1,0,1,1,1,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
1014,5569014019,1,0,0,0,0,986485,789191,197294,0,7000,1,20,12173,2006,0,0,0,0,0,1976,1980,27366,3356,1,1,0,0,0,2,1,1,4,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
1015,5569022017,1,0,0,0,0,456263,97949,358314,0,0,0,79,5908,2006,0,0,0,0,0,1976,1981,20634,3460,1,1,0,0,0,2,1,1,5,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
1016,5569011021,1,0,0,0,1,1559913,1070531,489382,0,7000,1,31,18854,2007,0,0,0,0,0,1969,1969,9724,2000,1,1,0,0,0,1,1,1,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
1017,5559012016,0,0,1,0,1,5931085,2470017,3461068,0,0,0,58,71515,2007,0,0,0,0,0,1993,1993,32185,9124,1,1,0,0,0,1,1,1,5,6,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
1018,5561002002,0,0,0,0,0,464436,81990,382446,0,7000,1,82,5839,2008,0,0,0,0,0,1957,1980,19072,3853,1,1,0,0,0,1,1,1,4,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
1019,5569025013,1,0,0,0,1,214774,57756,157018,0,0,0,73,2987,2008,0,0,0,0,0,1973,1974,23331,2624,1,1,0,0,0,1,1,1,3,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
