,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GIFT,GRANT DEED,INTERSPOUSAL,JOINT TENANT,MEMO AGREE SALE,NAME CHANGE,ORD OF CONDEMN,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,SHERIFFS,SPECIAL WARRANTY,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
78,5550016032,0,0,1,1,1,463369,68294,395075,0,0,0,85,5629,2016,0,600000,0,0,0,1985,1985,11541,1500,0,1,24,1,1,1.0,1,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
79,5550016033,0,0,0,0,1,701000,419000,282000,0,0,0,40,8387,2017,0,761000,1,511000,1,1985,1985,11541,1727,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80,5550016034,0,0,0,0,0,321581,64306,257275,0,1,7000,80,3871,2015,0,0,0,0,0,1985,1985,11541,1858,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
81,5550016035,0,0,1,1,1,501609,307330,194279,0,1,7000,39,6001,2003,0,410000,1,328000,1,1985,1985,11541,1479,0,1,24,1,1,1.0,1,0,2,3,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
82,5550016037,1,0,0,0,1,269131,6375,262756,0,1,7000,98,3240,2002,0,0,0,0,0,1985,1985,11541,1727,0,1,24,1,1,1.0,0,0,2,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
83,5550016038,0,0,1,1,1,715138,400860,314278,0,0,0,44,8645,2012,0,674000,0,0,0,1985,1985,11541,1858,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
84,5550016039,0,0,0,0,0,306732,35275,271457,0,1,7000,88,3678,1987,0,186000,0,0,0,1985,1985,11541,1479,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
85,5550016040,0,0,0,0,1,477464,214965,262499,0,0,0,55,5798,2016,0,0,0,0,0,1985,1985,11541,1512,0,1,24,1,1,1.0,1,0,3,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
86,5550016041,0,0,1,0,1,559186,325053,234133,0,0,0,42,6781,2016,0,738000,1,590212,1,1985,1985,11541,1727,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
87,5550016043,0,0,0,0,1,307693,119440,188253,0,1,7000,61,3689,1999,0,236364,1,189000,0,1985,1985,11541,1479,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
88,5550016044,0,0,0,0,1,652384,388428,263956,0,1,7000,40,7799,2013,0,630000,1,504000,1,1985,1985,11541,1512,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
89,5550016045,0,0,0,0,0,420058,108731,311327,0,1,7000,74,5039,1989,0,265000,0,0,0,1985,1985,11541,1727,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
90,5550016046,1,0,1,0,1,806000,545000,261000,0,1,7000,32,9650,2004,0,830000,0,0,0,1985,1985,11541,1986,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
91,5550016047,0,0,0,0,1,638934,345425,293509,0,0,0,46,7653,2017,0,999000,0,0,0,1985,1985,11541,1854,1,0,24,1,1,2.0,1,0,2,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
92,5550016048,0,0,1,0,1,535717,319266,216451,0,0,0,40,6506,2010,0,495000,1,295000,1,1985,1985,11541,1854,0,1,24,1,1,0.0,1,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
93,5550016049,0,0,1,0,1,477320,207347,269973,0,1,7000,57,5737,2000,0,0,1,288000,1,1985,1985,11541,2083,0,0,24,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
94,5550028036,0,0,0,0,1,530518,272021,258497,0,0,0,49,6343,2017,0,690500,1,360000,1,1991,1991,10578,1253,0,0,13,0,0,0.0,0,0,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
95,5586033035,0,0,0,0,1,157917,28707,129210,0,0,0,82,1982,1995,1,0,0,0,0,1962,1963,19574,1253,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
96,5586033025,1,0,0,0,0,142802,28553,114249,0,0,0,80,1801,2005,0,0,0,0,0,1962,1963,19574,1218,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
97,5586033026,0,0,0,0,1,485998,340662,145336,0,0,0,30,5885,2009,0,0,0,0,0,1962,1963,19574,1064,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
98,5586033027,0,0,1,0,1,360919,203686,157233,0,0,0,44,4402,2010,0,331000,1,297900,1,1962,1963,19574,1253,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
99,5586033029,0,0,0,0,1,416092,252568,163524,0,0,0,39,5062,2013,0,399000,1,350000,1,1962,1963,19574,1302,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
100,5586033030,0,0,1,1,1,165790,31357,134433,0,0,0,81,1993,2017,0,0,0,0,0,1962,1963,19574,1260,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
101,5586033031,0,0,0,0,1,148305,29656,118649,0,1,7000,80,1780,1999,0,112000,1,109350,1,1962,1963,19574,1149,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
102,5586033032,0,0,0,0,1,229105,94060,135045,0,0,0,59,2830,2004,0,0,0,0,0,1962,1963,19574,1226,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
103,5586033034,0,0,0,0,1,371923,225113,146810,0,1,7000,39,4442,2007,0,0,1,410000,1,1962,1963,19574,1064,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
104,5586033036,0,0,0,0,0,319264,167749,151515,0,0,0,47,3902,2011,0,0,1,301524,1,1962,1963,19574,1182,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
105,5586033037,0,0,0,0,1,249572,111184,138388,0,0,0,55,3077,2002,0,200000,1,100000,1,1962,1963,19574,1302,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
106,5586033038,0,0,0,0,1,356667,200196,156471,0,1,7000,44,4268,2010,0,327500,1,294000,1,1962,1963,19574,1260,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
107,5586033039,0,0,0,0,1,280774,146377,134397,0,1,7000,48,3359,2002,0,225000,1,22500,1,1962,1963,19574,1149,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
108,5586033040,0,0,0,0,1,299857,136080,163777,0,0,0,55,3590,2017,0,630000,1,504000,1,1962,1963,19574,1226,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
109,5586033041,0,0,1,0,1,402339,270109,132230,0,1,7000,33,4811,2003,0,0,0,0,0,1962,1963,19574,1218,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
110,5586033042,0,0,1,1,1,360390,210065,150325,0,0,0,42,4388,2010,0,333000,1,266400,1,1962,1963,19574,1064,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
111,5586033043,0,0,0,0,1,482763,339467,143296,0,1,7000,30,5771,2005,0,410000,1,328000,1,1962,1963,19574,1253,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
112,5586033044,0,0,0,0,1,128123,26969,101154,0,1,7000,79,1541,1998,0,95000,0,0,0,1962,1963,19574,1182,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
113,5586033045,0,0,0,0,0,187533,56576,130957,0,1,7000,70,2254,2000,0,0,0,0,0,1962,1963,19574,1302,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
114,5586033046,0,0,0,0,1,210013,80821,129192,0,1,7000,62,2520,2001,0,165000,1,160000,1,1962,1963,19574,1260,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
115,5586033048,1,0,0,0,1,342561,208720,133841,0,0,0,39,4182,2004,0,0,1,245000,1,1962,1963,19574,1226,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
116,5589031048,0,0,1,0,1,128160,26903,101257,0,1,7000,79,1550,2007,1,0,0,0,0,1962,1964,18349,1283,0,0,18,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
117,5589031056,0,0,1,0,1,170590,96646,73944,0,0,0,43,2135,2007,1,0,0,0,0,1962,1964,18349,1170,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
118,5589031040,0,0,0,0,1,218077,124959,93118,0,1,7000,43,2598,2010,0,200000,1,150000,1,1962,1964,18349,726,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
119,5589031049,0,0,0,0,1,34061,7141,26920,0,1,7000,79,405,2013,0,0,0,0,0,1962,1964,18349,726,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
120,5589031050,1,0,0,0,1,30194,6327,23867,0,1,7000,79,354,2007,0,0,0,0,0,1962,1964,18349,616,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
121,5589031051,0,0,0,0,1,270562,142749,127813,0,0,0,47,3328,2016,0,529000,1,329000,1,1962,1964,18349,1215,0,0,18,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
122,5589031052,0,0,0,0,1,207171,129537,77634,0,1,7000,37,2462,2009,0,190000,1,152000,1,1962,1964,18349,579,0,0,18,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
123,5589031053,0,0,0,0,1,338074,213975,124099,0,1,7000,37,4047,2013,0,325000,1,308750,1,1962,1964,18349,1154,0,0,18,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
124,5589031054,0,0,0,0,1,106393,23116,83277,0,0,0,78,1353,2008,0,0,0,0,0,1962,1964,18349,784,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
125,5589031055,1,0,1,0,0,71400,18548,52852,0,0,0,74,939,2008,0,0,0,0,0,1962,1964,18349,862,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
126,5589031041,0,0,0,0,1,194169,110955,83214,0,1,7000,43,2308,2007,0,175000,1,166000,1,1962,1964,18349,589,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
127,5589031042,0,0,1,0,1,158495,63394,95101,0,0,0,60,1992,2007,0,0,0,0,0,1962,1964,18349,1215,0,0,18,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
128,5589031043,0,0,0,0,1,316223,239333,76890,0,1,7000,24,3762,2008,0,285000,1,167500,1,1962,1964,18349,579,0,0,18,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
129,5589031044,1,0,0,0,1,338075,254857,83218,0,0,0,25,4130,2014,0,0,1,250000,1,1962,1964,18349,1154,0,0,18,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
130,5589031045,0,0,1,0,0,120151,38897,81254,0,0,0,68,1517,2008,0,0,0,0,0,1962,1964,18349,784,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
131,5589031047,0,0,1,0,1,143499,58396,85103,0,1,7000,59,1715,2007,0,0,0,0,0,1962,1964,18349,856,0,0,18,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
132,5589038022,0,0,0,0,1,252796,152287,100509,0,0,0,40,3026,2014,0,249000,1,169000,1,1906,1966,7194,657,0,0,6,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
133,5586029033,0,0,0,0,1,467000,298100,168900,0,0,0,36,5665,2016,0,580000,1,463920,1,1963,1966,16217,1178,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
134,5586029034,1,0,1,0,0,74119,22809,51310,0,1,7000,69,889,1989,0,0,0,0,0,1963,1966,16217,942,0,0,19,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
135,5586029036,1,0,0,0,1,287220,132141,155079,0,1,7000,54,3439,2013,0,0,1,175000,1,1963,1966,16217,1173,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
136,5586029037,0,0,0,0,1,403871,293309,110562,0,1,7000,27,4819,2004,0,343000,1,274400,1,1963,1966,16217,942,0,0,19,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
137,5586029038,0,0,0,0,1,474401,341092,133309,0,1,7000,28,5670,2004,0,395000,1,266000,1,1963,1966,16217,1175,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
138,5586029039,0,0,0,0,1,192441,81241,111200,0,0,0,58,2291,2016,0,0,1,180000,1,1963,1966,16217,735,0,0,19,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
139,5586029040,0,0,0,0,1,123889,34912,88977,0,0,0,72,1568,2016,0,565000,1,115000,1,1963,1966,16217,1178,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
140,5586029041,0,0,0,0,0,374938,233652,141286,0,1,7000,38,4474,2015,0,0,0,0,0,1963,1966,16217,942,0,0,19,1,1,1.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
141,5586029042,0,0,0,0,1,166913,47062,119851,0,0,0,72,2005,2016,0,510000,1,408000,1,1963,1966,16217,1174,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
142,5586029043,0,0,0,0,0,88713,17737,70976,0,1,7000,80,1053,2013,0,0,0,0,0,1963,1966,16217,693,0,0,19,1,1,1.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
143,5586029045,0,0,0,0,1,673110,407115,265995,0,1,7000,40,8044,2015,0,662500,1,530000,1,1963,1966,16217,1308,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
144,5586029046,0,0,1,1,0,75961,29177,46784,0,0,0,62,927,2017,0,0,0,0,0,1963,1966,16217,1305,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
145,5589038020,1,0,1,0,0,103168,20627,82541,0,0,0,80,1341,2011,0,0,0,0,0,1966,1966,7194,1022,1,1,6,1,1,1.0,1,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
146,5589038021,0,0,0,0,1,133130,46590,86540,0,1,7000,65,1605,2003,0,0,0,0,0,1966,1966,7194,788,0,0,6,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
147,5589038023,0,0,1,0,1,110588,26969,83619,0,0,0,76,1432,2016,0,0,0,0,0,1966,1966,7194,1070,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
148,5589038024,1,0,1,0,0,99272,25451,73821,0,0,0,74,1283,2009,0,0,0,0,0,1966,1966,7194,752,0,0,6,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
149,5589038025,0,0,0,0,0,102493,26969,75524,0,0,0,74,1336,2007,0,0,0,0,0,1966,1966,7194,1088,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
150,5546030089,0,0,0,0,1,576300,430197,146103,0,1,7000,25,7007,2010,0,532500,0,0,0,1929,1968,12600,1140,0,0,65,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
151,5546030090,0,0,0,0,1,363100,109038,254062,0,0,0,70,4485,2010,0,333000,1,266400,1,1929,1968,12600,720,0,0,65,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
152,5546030091,0,1,1,0,1,307699,215390,92309,0,0,0,30,3846,2016,0,0,0,0,0,1929,1968,12600,860,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
153,5546030092,0,0,0,0,0,775614,387289,388325,0,0,0,50,9380,2017,0,0,0,0,0,1929,1968,12600,1120,0,0,65,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
154,5546030093,0,0,0,0,1,414212,207106,207106,0,0,0,50,5094,2013,0,400000,1,200000,1,1929,1968,12600,720,0,0,65,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
155,5546030094,0,0,1,0,1,520000,400000,120000,0,0,0,23,6463,2016,0,0,0,0,0,1929,1968,12600,1420,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
156,5546030095,0,0,0,0,1,654835,131982,522853,0,1,7000,80,7926,2015,0,645000,0,0,0,1929,1968,12600,1030,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
157,5546030096,0,0,1,0,1,676150,338075,338075,0,0,0,50,8298,2017,0,807500,0,0,0,1929,1968,12600,1250,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
158,5546030097,0,0,1,0,1,630000,500000,130000,0,0,0,21,7731,2016,0,0,0,0,0,1929,1968,12600,1140,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
159,5546030098,0,0,0,0,1,861418,327121,534297,0,0,0,62,10577,2009,0,790000,0,0,0,1929,1968,12600,1710,0,0,65,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
160,5546030099,0,0,1,0,1,560000,160000,400000,0,0,0,71,6852,2015,0,560000,0,0,0,1929,1968,12600,850,0,0,65,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
161,5546030100,0,0,1,0,1,558387,406100,152287,0,1,7000,27,6752,2014,0,550000,1,440000,1,1929,1968,12600,870,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
162,5546030101,0,1,0,0,1,624000,348000,276000,0,1,7000,44,7574,2009,0,628000,0,0,0,1929,1968,12600,1130,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
163,5546030102,0,0,1,0,1,349567,262176,87391,0,0,0,25,4320,2017,0,0,1,393000,1,1929,1968,12600,700,0,0,65,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
164,5546030043,0,0,1,0,1,591000,54500,536500,0,1,7000,91,7139,2007,0,579500,1,463220,1,1929,1968,12600,860,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
165,5546030044,0,0,1,1,1,457700,228850,228850,0,0,0,50,5677,2013,0,440000,0,0,0,1929,1968,12600,1140,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
166,5546030045,0,0,1,0,1,381637,163558,218079,0,0,0,57,4706,2016,0,425000,0,0,0,1929,1968,12600,720,0,0,65,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
167,5546030046,0,0,1,1,1,707000,143000,564000,0,0,0,80,8683,2007,0,819000,1,737100,1,1929,1968,12600,1360,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
168,5546030047,0,0,1,0,1,455272,307617,147655,0,0,0,32,5631,2017,0,619000,1,495200,1,1929,1968,12600,1030,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
169,5546030048,0,0,1,1,1,575000,115000,460000,0,0,0,80,7088,2015,0,575000,0,0,0,1929,1968,12600,1220,0,0,65,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
170,5546030049,0,0,0,0,1,512989,296538,216451,0,0,0,42,6254,2016,0,668000,1,534400,1,1929,1968,12600,1150,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
171,5546030050,0,1,1,0,1,799000,172000,627000,0,0,0,78,9836,2016,0,0,0,0,0,1929,1968,12600,1730,0,0,65,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
172,5546030051,0,0,1,0,1,402038,160815,241223,0,0,0,60,4969,2017,0,609000,1,487200,1,1929,1968,12600,850,0,0,65,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
